Flight	Flight Time	Entry	Data
1	769877542	17	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16743e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.297138 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -49.9738 ] degreesGroundspeed: [ 18.8463 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769904125	17	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769907612	17	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769947222	18	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769948666	18	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769957580	19	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769973568	19	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769977561	19	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	769998126	20	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.149126 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4532 ] degreesGroundspeed: [ 16.5248 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770008252	20	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.190457 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.6979 ] degreesGroundspeed: [ 15.0126 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770019570	20	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.190457 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.6979 ] degreesGroundspeed: [ 15.0126 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770025568	21	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.190457 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.6979 ] degreesGroundspeed: [ 15.0126 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770046146	21	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.190457 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.6979 ] degreesGroundspeed: [ 15.0126 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770057513	21	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.190457 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.6979 ] degreesGroundspeed: [ 15.0126 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770099167	22	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.190457 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.6979 ] degreesGroundspeed: [ 15.0126 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770106373	22	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.255103 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4751 ] degreesGroundspeed: [ 13.5599 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770160958	22	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.255103 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4751 ] degreesGroundspeed: [ 13.5599 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770197904	23	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.255103 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -50.4751 ] degreesGroundspeed: [ 13.5599 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770219945	23	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770237144	23	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770245941	24	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770249141	24	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770262282	24	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770268204	25	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770280939	25	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770286955	25	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.3209 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.5901 ] degreesGroundspeed: [ 12.6332 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770309233	26	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.476725 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -48.6139 ] degreesGroundspeed: [ 11.0623 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770344895	26	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.476725 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -48.6139 ] degreesGroundspeed: [ 11.0623 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770365318	26	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.476725 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -48.6139 ] degreesGroundspeed: [ 11.0623 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770372286	27	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.476725 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -48.6139 ] degreesGroundspeed: [ 11.0623 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770438305	27	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.469478 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -52.0208 ] degreesGroundspeed: [ 10.5697 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770466241	27	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.469478 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -52.0208 ] degreesGroundspeed: [ 10.5697 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770480941	28	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.469478 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -52.0208 ] degreesGroundspeed: [ 10.5697 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770513220	28	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770532096	28	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770541778	29	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770551513	29	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770566433	29	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770585059	30	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770597496	30	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.496543 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.3468 ] degreesGroundspeed: [ 9.2947 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770614621	30	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.58415 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.873 ] degreesGroundspeed: [ 8.06999 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770622731	31	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.58415 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.873 ] degreesGroundspeed: [ 8.06999 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770625974	31	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.58415 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.873 ] degreesGroundspeed: [ 8.06999 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770657957	31	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.58415 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.873 ] degreesGroundspeed: [ 8.06999 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770671262	32	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.58415 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.873 ] degreesGroundspeed: [ 8.06999 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770693915	32	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.58415 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -51.873 ] degreesGroundspeed: [ 8.06999 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770756869	32	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.430793 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -49.6018 ] degreesGroundspeed: [ 7.69747 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770794651	33	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.430793 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -49.6018 ] degreesGroundspeed: [ 7.69747 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770798662	33	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.430793 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -49.6018 ] degreesGroundspeed: [ 7.69747 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	770806629	33	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.430793 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -49.6018 ] degreesGroundspeed: [ 7.69747 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
